Subject Code,Course Number,Course Title,Description,Prerequisites,Lecture Hours,Repeat Status,Grade Mode,Schedule Type
GMED,5066,Obesity Medicine (4 to 8 Credit Hours),,Prerequisites not found,6,Repeat Status not found,Satisfactory/Unsatisfactory,Lecture/Supervised Lab/Clinic
GMED,5067,Geriatric Elective (0 to 8 Credit Hours),,(GMED5000 >= C or FMPC5000 >= C),Lecture Hours not found,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Supervised Lab/Clinic
GMED,5071,Introduction to Cardiac Catheter Laboratory,,Prerequisites not found,Lecture Hours not found,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Supervised Lab/Clinic
GMED,5077,Ambulatory Adult Selective,,Prerequisites not found,Lecture Hours not found,Repeat Status not found,"Normal, Audit",Lecture/Supervised Lab/Clinic
GMED,5078,Introduction to Rheumatology (4 to 8 Credit Hours),,Prerequisites not found,2,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Lecture/Supervised Lab/Clinic
GMED,5092,Current Topics in Translational Medical Research,,Prerequisites not found,Lecture Hours not found,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Supervised Lab/Clinic
GMED,5095,Palliative Care Externship (4 to 8 Credit Hours),,Prerequisites not found,Lecture Hours not found,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Supervised Lab/Clinic
GMED,5096,Introduction to Outpatient Internal Medicine (4 to 8 Credit Hours),,Prerequisites not found,Lecture Hours not found,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Supervised Lab/Clinic
GMED,5999,Basic Clerkship Remediation in Medicine,,GMED5000 and GMED5100,Lecture Hours not found,Repeat Status not found,Satisfactory/Unsatisfactory,Independent Study
GMED,6599,GMED Student Chief (4 to 8 Credit Hours),,Prerequisites not found,Lecture Hours not found,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Internship/Practicum
MEDI,5002,Off Campus Clinical Rotations (1 to 6 Credit Hours),,Prerequisites not found,Lecture Hours not found,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Supervised Lab/Clinic
MEDI,5004,Independent Study (0 to 8 Credit Hours),,Prerequisites not found,Lecture Hours not found,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Independent Study
MEDI,5005,Integrative Science Selective,,Prerequisites not found,8,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Lecture/Supervised Lab/Clinic
MEDI,5010,USMLE Preparation Elective (1 to 12 Credit Hours),,Prerequisites not found,Lecture Hours not found,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Independent Study
MEDI,5012,Medical Education (4 to 8 Credit Hours),,Prerequisites not found,9,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Lecture
MEDI,5013,Point-of-Care Ultrasound in Medical Education,,Prerequisites not found,6,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Lecture/Supervised Lab/Clinic
MEDI,5014,CBL (Case-Based Learning) Elective (0 to 8 Credit Hours),,Prerequisites not found,Lecture Hours not found,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Seminar - Small Group
MEDI,5015,Overview of Health Professions Education Scholarship,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit",Seminar - Small Group
MEDI,5016,Professional Development Elective (4 to 8 Credit Hours),,Prerequisites not found,3,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit","Lecture, Seminar - Small Group"
MEDI,5017,Telemedicine Elective (4 to 8 Credit Hours),,Prerequisites not found,6,Repeat Status not found,Satisfactory/Unsatisfactory,Lecture
MEDI,5018,Clerkship Procedure Elective (4 to 8 Credit Hours),,Prerequisites not found,10,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Lecture/Unsupervi Lab/Clinic
MEDI,5020,"Comparative Policy, Strategy, and Systems in Rural Health-Scotland",,Prerequisites not found,5,Repeat Status not found,"Normal (A, B, C, D, F)",Lecture/Supervised Lab/Clinic
MEDI,5022,The Use of Artificial Intelligence in Medical Education (4 to 8 Credit Hours),,Prerequisites not found,Lecture Hours not found,Repeat Status not found,Satisfactory/Unsatisfactory,Lecture/Supervised Lab/Clinic
MEDI,5080,Disease Prevention Research,,Prerequisites not found,Lecture Hours not found,Repeat Status not found,Satisfactory/Unsatisfactory,Lecture/Supervised Lab/Clinic
MEDI,5086,Introduction to Global Health,,Prerequisites not found,3,Repeat Status not found,Satisfactory/Unsatisfactory,Lecture
MEDI,5088,Mentored Research Project (0 to 24 Credit Hours),,Prerequisites not found,0 to 3,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Directed Study (one-to-one)
MEDI,5089,Health Equity and Access Leadership (HEAL),,Prerequisites not found,1,Repeat Status not found,Satisfactory/Unsatisfactory,"Lecture/Unsupervi Lab/Clinic, Seminar - Small Group"
MEDI,5090,Scholarly Project Capstone Course,,Prerequisites not found,Lecture Hours not found,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Supervised Lab/Clinic
MEDI,5091,Introduction to the Foundational Sciences of Medicine (6 to 12 Credit Hours),,Prerequisites not found,20,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Lecture/Supervised Lab/Clinic
MEDI,5099,On/Off-Campus Research Elective (4 to 8 Credit Hours),,Prerequisites not found,2,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Supervised Lab/Clinic
MEDI,5135,Cellular and System Processes (0 to 16 Credit Hours),,Prerequisites not found,15,Repeat Status not found,"Normal, Audit",Lecture
MEDI,5150,Module 1: Cellular and Molecular Basis of Medicine,,Prerequisites not found,20,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Lecture/Supervised Lab/Clinic
MEDI,5151,Module 1: Fundamentals,,Prerequisites not found,8,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Lecture/Supervised Lab/Clinic
MEDI,5155,Module 2: Tissue and Musculoskeletal,,Prerequisites not found,20,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Lecture/Supervised Lab/Clinic
MEDI,5156,Module 2: Musculoskeletal,,MEDI5151,8,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Lecture/Supervised Lab/Clinic
MEDI,5158,Module 3: Cardiopulmonary,,Prerequisites not found,20,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Lecture/Supervised Lab/Clinic
MEDI,5159,Module 5: Genitourinary Module,,Prerequisites not found,44,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Lecture/Supervised Lab/Clinic
MEDI,5160,Module 3: Organ System Based Nervous System Special Senses,,Prerequisites not found,20,Repeat Status not found,"Normal, Audit",Lecture/Supervised Lab/Clinic
MEDI,5161,Module 3: Brain and Behavior,,MEDI5156,8,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Lecture/Supervised Lab/Clinic
MEDI,5163,Module 4: Gastrointestinal and Nutrition,,Prerequisites not found,40,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Lecture/Supervised Lab/Clinic
MEDI,5165,Module 4: Cardiopulmonary Organ System Based,,Prerequisites not found,20,Repeat Status not found,"Normal, Audit",Lecture/Supervised Lab/Clinic
MEDI,5168,Module 4: Renal/Cardiopulmonary,,Prerequisites not found,8,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Lecture/Supervised Lab/Clinic
MEDI,5169,Module 6: Head and Neck Special Senses,,Prerequisites not found,7,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit","Lecture, Lecture/Supervised Lab/Clinic, Seminar - Small Group"
MEDI,5170,Module 5: Organ System Based Gastrointestinal Urinary,,Prerequisites not found,20,Repeat Status not found,"Normal, Audit",Lecture/Supervised Lab/Clinic
MEDI,5174,Module 7: Medical Neuroscience and Behavioral Health,,Prerequisites not found,6,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit","Lecture, Lecture/Supervised Lab/Clinic, Seminar - Small Group"
MEDI,5175,Module 6: Organ System Based Endocrine/Reproductive,,Prerequisites not found,20,Repeat Status not found,"Normal, Audit",Lecture/Supervised Lab/Clinic
MEDI,5179,Module 5: GI/Endocrine/Reproductive Systems,,Prerequisites not found,8,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Lecture/Supervised Lab/Clinic
MEDI,5198,Phase 1 Comprehensive Module,,Prerequisites not found,10,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Lecture
MEDI,5200,Essentials of Clinical Medicine 2 (Part 1),,Prerequisites not found,5,Repeat Status not found,"Normal, Audit",Lecture/Supervised Lab/Clinic
MEDI,5201,Essentials of Clinical Medicine 2 (Part 2) (13 to 23 Credit Hours),,Prerequisites not found,5,Repeat Status not found,"Normal, Audit",Lecture/Supervised Lab/Clinic
MEDI,5204,Essentials of Clinical Medicine 2 (Part 1),,MEDI5101,6,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Lecture/Supervised Lab/Clinic
MEDI,5205,Essentials of Clinical Medicine 2 (Part 2) (8 to 18 Credit Hours),,MEDI5204,4,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Lecture/Supervised Lab/Clinic
MEDI,5210,Module 1: Fundamentals Cellular and Systems Disease States,,Prerequisites not found,20,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit","Lecture, Seminar - Small Group"
MEDI,5211,Module 1: Prologue II,,Prerequisites not found,5,Repeat Status not found,"Normal, Audit",Lecture
MEDI,5212,Module 1: Hematology/Oncology,,Prerequisites not found,9,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Lecture
MEDI,5220,Module 2: Hematology/GI Cellular and Systems Disease States,,Prerequisites not found,20,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit","Lecture, Seminar - Small Group"
MEDI,5222,Module 2: Renal/Urinary System,,Prerequisites not found,5,Repeat Status not found,"Normal, Audit",Lecture
MEDI,5226,Module 2: Genitourinary,,Prerequisites not found,9,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Lecture
MEDI,5230,Module 3: Cellular and Systems Disease States: Musculoskeletal/Central Nervous Systems,,Prerequisites not found,20,Repeat Status not found,"Normal, Audit","Lecture, Seminar - Small Group"
MEDI,5232,Module 3: Cardiopulmonary,,Prerequisites not found,9,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Lecture
MEDI,5234,Module 4: Reproduction,,Prerequisites not found,5,Repeat Status not found,"Normal, Audit",Lecture
MEDI,5235,Module 3: Cellular and Systems Disease States: Pulmonary/Renal Systems,,Prerequisites not found,12,Repeat Status not found,"Normal, Audit",Lecture
MEDI,5236,Module 3: Central Nervous System,,Prerequisites not found,62,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit","Lecture, Seminar - Small Group"
MEDI,5237,Module 4: Musculoskeletal/Skin,,Prerequisites not found,50,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit","Lecture, Seminar - Small Group"
MEDI,5240,Module 5: Cellular and Systems Disease States: Cardiopulmonary,,Prerequisites not found,20,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit","Lecture, Lecture/Supervised Lab/Clinic, Seminar - Small Group"
MEDI,5242,Module 4: Digestive and Endocrine Systems,,Prerequisites not found,9,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Lecture
MEDI,5243,Module 6: Renal,,Prerequisites not found,55,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Lecture
MEDI,5244,Module 7: Endocrine/Reproductive,,Prerequisites not found,64,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Lecture
MEDI,5245,Module 4: Cellular and Systems Disease States: Endocrine/GI Systems,,Prerequisites not found,12,Repeat Status not found,"Normal, Audit",Lecture
MEDI,5252,Module 5: Behavior and Brain,,Prerequisites not found,9,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Lecture
MEDI,5262,Module 6: Multi-System Disorders,,Prerequisites not found,9,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Lecture
MEDI,5263,Child Sexual Abuse: Physician’s Power to Protect,,Prerequisites not found,1,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Lecture
MEDI,5264,Entrepreneurship in Medicine,,Prerequisites not found,1,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Lecture
MEDI,5298,Phase 2 Comprehensive Module and National Board Review,,Prerequisites not found,10,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Lecture/Supervised Lab/Clinic
MEDI,5301,Phase 2 Curriculum Exposure Elective (0 to 6 Credit Hours),,Prerequisites not found,12,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit","Lecture, Seminar - Small Group, Supervised Lab/Clinic"
MEDI,5430,Essentials of Clinical Medicine 4 Part 1,,Prerequisites not found,Lecture Hours not found,Repeat Status not found,"Continuing Progress Courses, Audit","Independent Study, Asynchronous Instruction"
MEDI,5431,Essentials of Clinical Medicine 4 Part 2,,Prerequisites not found,Lecture Hours not found,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit","Independent Study, Asynchronous Instruction"
MEDI,5590,Essentials of Clinical Medicine 1-Physical Diagnosis,,Prerequisites not found,Lecture Hours not found,Repeat Status not found,"Continuing Progress Courses, Audit",Lecture/Supervised Lab/Clinic
MEDI,5591,Essentials of Clinical Medicine 1-Physical Diagnosis,,Prerequisites not found,Lecture Hours not found,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Lecture/Supervised Lab/Clinic
MEDI,5592,Essentials of Clinical Medicine 1-Problem-based Learning,,Prerequisites not found,Lecture Hours not found,Repeat Status not found,"Continuing Progress Courses, Audit",Seminar - Small Group
MEDI,5593,Essentials of Clinical Medicine 1-Problem-Based Learning,,Prerequisites not found,Lecture Hours not found,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Seminar - Small Group
MEDI,5594,Essentials of Clinical Medicine 1-Foundations of Clinical Practice,,Prerequisites not found,3,Repeat Status not found,"Continuing Progress Courses, Audit",Lecture
MEDI,5595,Essentials of Clinical Medicine 1-Foundations of Clinical Practice,,Prerequisites not found,3,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Lecture/Supervised Lab/Clinic
MEDI,5995,Advanced Research,,Prerequisites not found,Lecture Hours not found,Repeat Status not found,S- Satisfactory/Unsatisfactory,30- Supervised Lab/Clinic
MEDI,6000,Care of the Chronically and Terminally Ill Intersession,,Prerequisites not found,5,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Lecture/Supervised Lab/Clinic
MEDI,6001,Simulation Education Elective (4 to 8 Credit Hours),,Prerequisites not found,2,Repeat Status not found,Satisfactory/Unsatisfactory,"Lecture, Seminar - Small Group"
MEDI,6100,Orientation to Medicine Module,,Prerequisites not found,1,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Lecture/Supervised Lab/Clinic
MEDI,6110,Patient Centered Learning 1,,Prerequisites not found,Lecture Hours not found,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Supervised Lab/Clinic
MEDI,6120,Foundations of Medicine Module,,Prerequisites not found,6,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Lecture/Supervised Lab/Clinic
MEDI,6130,Musculoskeletal/ Skin Module,,Prerequisites not found,5,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Lecture/Supervised Lab/Clinic
MEDI,6150,MCG YOU+ Learning Communities,,Prerequisites not found,Lecture Hours not found,Repeat Status not found,"Satisfactory/Unsatisfactory, Continuing Progress Courses",Seminar - Small Group
MEDI,6210,Patient Centered Learning 2,,Prerequisites not found,Lecture Hours not found,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Supervised Lab/Clinic
MEDI,6220,Cardiopulmonary/Heme Module,,Prerequisites not found,7,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Lecture/Supervised Lab/Clinic
MEDI,6230,Healthcare Matters Module,,Prerequisites not found,2,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Lecture/Supervised Lab/Clinic
MEDI,6240,GI/GU/Endocrine Module,,Prerequisites not found,7,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Lecture/Supervised Lab/Clinic
MEDI,6300,Career Paths in Medicine (0 to 15 Credit Hours),,Prerequisites not found,Lecture Hours not found,Repeat Status not found,"Continuing Progress Courses, Audit, Satisfactory/Unsatisfactory",Lecture/Supervised Lab/Clinic
MEDI,6310,Patient Centered Learning 3,,Prerequisites not found,Lecture Hours not found,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Supervised Lab/Clinic
MEDI,6320,"Brain, Behavior, and Movement Module",,Prerequisites not found,6,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Lecture/Supervised Lab/Clinic
MEDI,6330,Healthcare Across the Lifespan Module,,Prerequisites not found,3,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Lecture/Supervised Lab/Clinic
MEDI,6340,Capstone in Medicine 1 Module,,Prerequisites not found,3,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Lecture/Supervised Lab/Clinic
